tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
irrigacao,solo,?,?,?,SE,MG,media
irrigacao,planta,?,?,?,SE,MG,media
irrigacao,'engenharia agricola',?,?,?,SE,MG,media
irrigacao,'engenharia agricola',?,?,?,SE,MG,media
irrigacao,solo,?,?,?,SE,SP,media
irrigacao,planta,?,?,?,SE,SP,media
irrigacao,'engenharia agricola',?,?,?,SE,SP,media
irrigacao,'engenharia agricola',?,?,?,SE,SP,media
?,?,feijao,'base alimentar e commodities',?,SE,MG,media
?,?,sorgo,'base alimentar e commodities',?,SE,MG,media
?,?,soja,'base alimentar e commodities',?,SE,MG,media
?,?,arroz,'base alimentar e commodities',?,SE,MG,media
manejo,solo,?,?,?,SE,MG,media
irrigacao,solo,?,?,?,N,PA,media
irrigacao,planta,?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
manejo,solo,?,?,?,N,TO,media
manejo,solo,?,?,?,N,PA,media
manejo,solo,?,?,?,N,AM,media
manejo,solo,?,?,?,N,PA,media
manejo,solo,?,?,?,N,RO,media
manejo,solo,?,?,?,N,AC,media
manejo,solo,?,?,?,N,AM,media
'plantio direto','sistemas de producao',?,?,?,N,PA,media
manejo,solo,arroz,'base alimentar e commodities',?,N,RR,media
irrigacao,planta,melancia,frutiferas,?,N,RR,media
irrigacao,'engenharia agricola',melancia,frutiferas,?,N,RR,media
irrigacao,'engenharia agricola',melancia,frutiferas,?,N,RR,media
manejo,solo,?,?,?,N,PA,media
manejo,solo,melao,frutiferas,?,N,PA,media
'manejo da cultura',planta,melao,frutiferas,?,N,PA,media
manejo,solo,?,?,?,N,PA,media
'manejo do solo',?,?,?,latossolo,N,AM,media
manejo,solo,?,?,latossolo,N,AM,media
manejo,solo,?,?,?,N,TO,media
manejo,solo,?,?,?,N,PA,media
manejo,solo,pimentao,olericulturas,?,N,AM,media
'manejo do ambiente',solo,pimentao,olericulturas,?,N,AM,media
'manejo do ambiente',solo,pimentao,olericulturas,?,N,AM,media
'manejo do ambiente',planta,pimentao,olericulturas,?,N,AM,media
'manejo do ambiente',planta,pimentao,olericulturas,?,N,AM,media
manejo,solo,?,?,argissolo,N,RR,media
manejo,solo,?,?,?,N,AM,media
irrigacao,planta,cevada,extrativas,?,N,AM,media
irrigacao,'engenharia agricola',cevada,extrativas,?,N,AM,media
irrigacao,'engenharia agricola',cevada,extrativas,?,N,AM,media
manejo,solo,cevada,extrativas,?,N,AM,media
'manejo de irrigacao',solo,cevada,extrativas,?,N,AM,media
'manejo de irrigacao',solo,cevada,extrativas,?,N,AM,media
'manejo de irrigacao',planta,cevada,extrativas,?,N,AM,media
'manejo de irrigacao','engenharia agricola',cevada,extrativas,?,N,AM,media
'manejo nos cultivos',solo,soja,'base alimentar e commodities',?,N,PA,media
'manejo nos cultivos',planta,soja,'base alimentar e commodities',?,N,PA,media
adubacao,solo,soja,'base alimentar e commodities',?,N,PA,media
adubacao,planta,soja,'base alimentar e commodities',?,N,PA,media
manejo,solo,?,?,?,N,PA,media
'manejo de agua','engenharia agricola',?,?,?,N,TO,media
'manejo de agua','engenharia agricola',?,?,?,N,PA,media
'manejo de agua','engenharia agricola',uva,frutiferas,?,N,TO,media
'manejo de agua','engenharia agricola',uva,frutiferas,?,N,PA,media
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',latossolo,N,PA,media
'plantio direto',solo,arroz,'base alimentar e commodities',latossolo,N,PA,media
'plantio direto','sistemas de producao',arroz,'base alimentar e commodities',latossolo,N,PA,media
manejo,solo,soja,'base alimentar e commodities',latossolo,N,PA,media
manejo,solo,arroz,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,solo,soja,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,solo,soja,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,planta,soja,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,solo,arroz,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,solo,arroz,'base alimentar e commodities',latossolo,N,PA,media
fertilizante,planta,arroz,'base alimentar e commodities',latossolo,N,PA,media
adubacao,solo,soja,'base alimentar e commodities',latossolo,N,PA,media
adubacao,planta,soja,'base alimentar e commodities',latossolo,N,PA,media
adubacao,solo,arroz,'base alimentar e commodities',latossolo,N,PA,media
adubacao,planta,arroz,'base alimentar e commodities',latossolo,N,PA,media
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,N,PA,media
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,N,PA,media
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,N,PA,media
manejo,solo,?,?,?,N,PA,media
biofertilizante,solo,?,?,?,N,PA,media
biofertilizante,solo,?,?,?,N,PA,media
biofertilizante,planta,?,?,?,N,PA,media
manejo,solo,?,?,?,N,RR,media
'manejo dos recursos hidricos',geotecnologias,?,?,?,N,PA,media
'manejo dos recursos hidricos','engenharia agricola',?,?,?,N,PA,media
manejo,solo,?,?,?,N,PA,media
'melhoramento genetico','melhoramento genetico',abacaxi,frutiferas,?,N,AC,media
'melhoramento genetico','melhoramento genetico',banana,frutiferas,?,N,AC,media
'melhoramento genetico','melhoramento genetico',mandioca,'base alimentar e commodities',?,N,AC,media
manejo,solo,cafe,'base alimentar e commodities',?,N,AC,media
manejo,solo,abacaxi,frutiferas,?,N,AC,media
manejo,solo,banana,frutiferas,?,N,AC,media
manejo,solo,mandioca,'base alimentar e commodities',?,N,AC,media
manejo,solo,arroz,'base alimentar e commodities',?,N,RR,media
agrotoxico,'controle fitossanitario',uva,frutiferas,?,N,TO,media
agrotoxico,'controle fitossanitario',uva,frutiferas,?,N,PA,media
manejo,solo,uva,frutiferas,?,N,TO,media
manejo,solo,uva,frutiferas,?,N,PA,media
'melhoramento genetico','melhoramento genetico',arroz,'base alimentar e commodities',?,N,PA,media
?,?,pimenta,olericulturas,?,N,AC,media
manejo,solo,arroz,'base alimentar e commodities',?,N,RR,media
manejo,solo,?,?,argissolo,N,RO,media
'manejo de agua','engenharia agricola',?,?,?,N,PA,media
irrigacao,solo,?,?,?,N,PA,media
irrigacao,planta,?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
irrigacao,planta,?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
irrigacao,'engenharia agricola',?,?,?,N,PA,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
irrigacao,solo,?,?,?,S,SC,media
irrigacao,planta,?,?,?,S,SC,media
irrigacao,'engenharia agricola',?,?,?,S,SC,media
irrigacao,'engenharia agricola',?,?,?,S,SC,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,tomate,olericulturas,?,S,SC,media
irrigacao,'engenharia agricola',tomate,olericulturas,?,S,SC,media
irrigacao,'engenharia agricola',tomate,olericulturas,?,S,SC,media
manejo,solo,melao,frutiferas,?,S,SC,media
'manejo da cultura',planta,melao,frutiferas,?,S,RS,media
'manejo da cultura',planta,melao,frutiferas,?,S,SC,media
irrigacao,planta,banana,frutiferas,?,S,SC,media
irrigacao,'engenharia agricola',banana,frutiferas,?,S,SC,media
irrigacao,'engenharia agricola',banana,frutiferas,?,S,SC,media
agrotoxico,'controle fitossanitario',arroz,'base alimentar e commodities',?,S,RS,media
manejo,solo,arroz,'base alimentar e commodities',?,S,RS,media
adubacao,solo,arroz,'base alimentar e commodities',?,S,RS,media
adubacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,planta,maca,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,media
manejo,solo,?,?,?,S,SC,media
irrigacao,planta,maca,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,media
irrigacao,solo,uva,frutiferas,?,S,RS,media
irrigacao,planta,uva,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',uva,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',uva,frutiferas,?,S,RS,media
irrigacao,planta,soja,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',soja,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',soja,'base alimentar e commodities',?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',planta,?,?,?,S,PR,media
'manejo de irrigacao','engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
manejo,solo,?,?,?,S,RS,media
'manejo de irrigacao',solo,?,?,?,S,RS,media
'manejo de irrigacao',solo,?,?,?,S,RS,media
'manejo de irrigacao',planta,?,?,?,S,RS,media
'manejo de irrigacao','engenharia agricola',?,?,?,S,RS,media
geoprocessamento,geotecnologias,?,?,?,S,PR,media
manejo,solo,?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,SC,media
irrigacao,'engenharia agricola',?,?,?,S,SC,media
irrigacao,'engenharia agricola',?,?,?,S,SC,media
manejo,solo,?,?,?,S,SC,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
adubacao,solo,arroz,'base alimentar e commodities',?,S,RS,media
adubacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,?,?,?,S,RS,media
irrigacao,planta,banana,frutiferas,?,S,SC,media
irrigacao,'engenharia agricola',banana,frutiferas,?,S,SC,media
irrigacao,'engenharia agricola',banana,frutiferas,?,S,SC,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
agroecossistema,'sistemas de producao',?,?,?,S,RS,media
agroecossistema,'sistemas de producao',?,?,?,S,RS,media
manejo,solo,?,?,?,S,SC,media
biofertilizante,solo,?,?,?,S,RS,media
biofertilizante,solo,?,?,?,S,RS,media
biofertilizante,planta,?,?,?,S,RS,media
biofertilizante,solo,?,?,?,S,SC,media
biofertilizante,solo,?,?,?,S,SC,media
biofertilizante,planta,?,?,?,S,SC,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',planta,?,?,?,S,PR,media
'manejo de irrigacao','engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,pessego,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,media
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,arroz,'base alimentar e commodities',?,S,RS,media
adubacao,solo,arroz,'base alimentar e commodities',?,S,RS,media
adubacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
'manejo da cultura',planta,arroz,'base alimentar e commodities',?,S,RS,media
'plantio direto',solo,?,?,?,S,RS,media
'plantio direto','sistemas de producao',?,?,?,S,RS,media
manejo,solo,?,?,?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,pessego,frutiferas,?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
'manejo da cultura',planta,?,?,?,S,RS,media
irrigacao,solo,?,?,?,S,RS,media
irrigacao,planta,?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
irrigacao,'engenharia agricola',?,?,?,S,RS,media
manejo,solo,?,?,?,S,RS,media
manejo,solo,?,?,?,S,RS,media
manejo,solo,?,?,?,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,?,?,latossolo,S,RS,media
irrigacao,planta,?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
irrigacao,'engenharia agricola',?,?,?,S,PR,media
manejo,solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',solo,?,?,?,S,PR,media
'manejo de irrigacao',planta,?,?,?,S,PR,media
'manejo de irrigacao','engenharia agricola',?,?,?,S,PR,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
manejo,solo,melancia,frutiferas,?,CO,GO,media
'sistema convencional','sistemas de producao',arroz,'base alimentar e commodities',?,CO,GO,media
secagem,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,GO,media
manejo,solo,arroz,'base alimentar e commodities',?,CO,GO,media
aracao,solo,arroz,'base alimentar e commodities',?,CO,GO,media
aracao,solo,arroz,'base alimentar e commodities',?,CO,GO,media
adubacao,solo,arroz,'base alimentar e commodities',?,CO,GO,media
adubacao,planta,arroz,'base alimentar e commodities',?,CO,GO,media
manejo,solo,?,?,?,CO,MS,media
manejo,solo,?,?,?,CO,MS,media
irrigacao,solo,banana,frutiferas,?,CO,MT,media
irrigacao,planta,banana,frutiferas,?,CO,MT,media
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,media
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,GO,media
irrigacao,'engenharia agricola',?,?,?,CO,GO,media
irrigacao,'engenharia agricola',?,?,?,CO,GO,media
'pivo central','engenharia agricola',?,?,?,CO,GO,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
'manejo do solo',?,?,?,?,CO,MS,media
manejo,solo,?,?,?,CO,MS,media
'plantio direto',solo,soja,'base alimentar e commodities',?,CO,MS,media
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,CO,MS,media
manejo,solo,soja,'base alimentar e commodities',?,CO,MS,media
manejo,solo,?,?,latossolo,CO,GO,media
manejo,solo,?,?,latossolo,CO,MT,media
'plantio direto','sistemas de producao',?,?,latossolo,CO,GO,media
manejo,solo,?,?,latossolo,CO,GO,media
manejo,solo,?,?,?,CO,DF,media
adubacao,solo,?,?,?,CO,DF,media
adubacao,planta,?,?,?,CO,DF,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,solo,banana,frutiferas,?,CO,MT,media
irrigacao,planta,banana,frutiferas,?,CO,MT,media
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,media
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,GO,media
irrigacao,'engenharia agricola',?,?,?,CO,GO,media
irrigacao,'engenharia agricola',?,?,?,CO,GO,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
manejo,solo,?,?,latossolo,CO,GO,media
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,media
adubacao,planta,mandioca,'base alimentar e commodities',?,CO,GO,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
'plantio direto','sistemas de producao',?,?,latossolo,CO,GO,media
manejo,solo,?,?,latossolo,CO,GO,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',latossolo,CO,MT,media
'plantio direto',solo,batata,'base alimentar e commodities',latossolo,CO,MT,media
'plantio direto','sistemas de producao',batata,'base alimentar e commodities',latossolo,CO,MT,media
manejo,solo,milho,'base alimentar e commodities',latossolo,CO,MT,media
manejo,solo,batata,'base alimentar e commodities',latossolo,CO,MT,media
irrigacao,solo,?,?,?,CO,MT,media
irrigacao,planta,?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,'engenharia agricola',?,?,?,CO,MT,media
irrigacao,solo,?,?,?,CO,MS,media
irrigacao,planta,?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
irrigacao,'engenharia agricola',?,?,?,CO,MS,media
