tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
'plantio direto','sistemas de producao',erva-mate,extrativas,?,S,RS,pequena
irrigacao,planta,pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
irrigacao,planta,pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
npk,planta,feijao,'base alimentar e commodities',?,S,PR,pequena
adubacao,solo,feijao,'base alimentar e commodities',?,S,PR,pequena
adubacao,planta,feijao,'base alimentar e commodities',?,S,PR,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
?,?,soja,'base alimentar e commodities',?,S,RS,pequena
?,?,arroz,'base alimentar e commodities',?,S,RS,pequena
'agricultura de precisao','agricultura de precisao',soja,'base alimentar e commodities',?,S,PR,pequena
'agricultura de precisao',geotecnologias,soja,'base alimentar e commodities',?,S,PR,pequena
'agricultura de precisao',planta,soja,'base alimentar e commodities',?,S,PR,pequena
'plantio direto',solo,soja,'base alimentar e commodities',?,S,PR,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,S,PR,pequena
manejo,solo,soja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar',agrometeorologia,laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar','engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
adubacao,planta,soja,'base alimentar e commodities',latossolo,S,SC,pequena
'plantio direto',solo,?,?,latossolo,S,RS,pequena
'plantio direto','sistemas de producao',?,?,latossolo,S,RS,pequena
manejo,solo,?,?,latossolo,S,RS,pequena
adubacao,solo,?,?,latossolo,S,RS,pequena
adubacao,planta,?,?,latossolo,S,RS,pequena
?,?,goiaba,frutiferas,?,S,RS,pequena
manejo,solo,?,?,?,S,PR,pequena
?,?,feijao,'base alimentar e commodities',?,S,RS,pequena
irrigacao,planta,?,?,?,S,RS,pequena
irrigacao,'engenharia agricola',?,?,?,S,RS,pequena
irrigacao,'engenharia agricola',?,?,?,S,RS,pequena
'adubacao organica',solo,?,?,?,S,RS,pequena
'adubacao organica',planta,?,?,?,S,RS,pequena
npk,solo,?,?,?,S,RS,pequena
npk,planta,?,?,?,S,RS,pequena
adubacao,solo,?,?,?,S,RS,pequena
adubacao,planta,?,?,?,S,RS,pequena
adubacao,planta,arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar',agrometeorologia,laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar','engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
micropropagacao,'melhoramento genetico',maca,frutiferas,?,S,PR,pequena
?,?,'batata doce',olericulturas,?,S,SC,pequena
irrigacao,planta,?,?,?,S,RS,pequena
irrigacao,'engenharia agricola',?,?,?,S,RS,pequena
irrigacao,'engenharia agricola',?,?,?,S,RS,pequena
'adubacao organica',solo,?,?,?,S,RS,pequena
'adubacao organica',planta,?,?,?,S,RS,pequena
npk,solo,?,?,?,S,RS,pequena
npk,planta,?,?,?,S,RS,pequena
adubacao,solo,?,?,?,S,RS,pequena
adubacao,planta,?,?,?,S,RS,pequena
?,?,soja,'base alimentar e commodities',?,S,PR,pequena
adubacao,planta,?,?,planossolo,S,RS,pequena
'manejo de poda',planta,?,?,?,S,SC,pequena
'manejo de poda',planta,?,?,?,S,SC,pequena
manejo,solo,?,?,?,S,SC,pequena
adubacao,solo,?,?,?,S,SC,pequena
adubacao,planta,?,?,?,S,SC,pequena
manejo,solo,feijao,'base alimentar e commodities',?,S,RS,pequena
'plantio direto',solo,?,?,?,S,RS,pequena
'plantio direto','sistemas de producao',?,?,?,S,RS,pequena
manejo,solo,?,?,?,S,RS,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,S,PR,pequena
manejo,solo,milho,'base alimentar e commodities',?,S,PR,pequena
?,?,soja,'base alimentar e commodities',?,S,RS,pequena
?,?,arroz,'base alimentar e commodities',?,S,RS,pequena
'adubacao por cobertura',planta,erva-mate,extrativas,?,S,PR,pequena
adubacao,solo,erva-mate,extrativas,?,S,PR,pequena
adubacao,planta,erva-mate,extrativas,?,S,PR,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar',agrometeorologia,laranja,'base alimentar e commodities',?,S,PR,pequena
'irrigacao suplementar','engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
fertilizante,solo,?,?,?,S,RS,pequena
fertilizante,planta,?,?,?,S,RS,pequena
'adubacao foliar',planta,?,?,?,S,RS,pequena
adubacao,solo,?,?,?,S,RS,pequena
adubacao,planta,?,?,?,S,RS,pequena
irrigacao,planta,pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
manejo,solo,pessego,frutiferas,?,S,RS,pequena
irrigacao,planta,?,?,?,S,SC,pequena
irrigacao,'engenharia agricola',?,?,?,S,SC,pequena
irrigacao,'engenharia agricola',?,?,?,S,SC,pequena
manejo,solo,?,?,?,S,SC,pequena
'manejo organico',solo,?,?,?,S,RS,pequena
'plantio direto',solo,?,?,latossolo,S,RS,pequena
'plantio direto','sistemas de producao',?,?,latossolo,S,RS,pequena
manejo,solo,?,?,latossolo,S,RS,pequena
adubacao,solo,?,?,latossolo,S,RS,pequena
adubacao,planta,?,?,latossolo,S,RS,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,pequena
secagem,'engenharia agricola',milho,'base alimentar e commodities',?,S,PR,pequena
secagem,'engenharia agricola',trigo,'base alimentar e commodities',?,S,PR,pequena
secagem,'engenharia agricola',soja,'base alimentar e commodities',?,S,PR,pequena
?,?,soja,'base alimentar e commodities',latossolo,S,RS,pequena
?,?,soja,'base alimentar e commodities',?,S,PR,pequena
manejo,solo,pessego,frutiferas,?,S,RS,pequena
adubacao,planta,trigo,'base alimentar e commodities',?,S,SC,pequena
adubacao,planta,banana,frutiferas,?,S,PR,pequena
?,?,?,?,argissolo,S,RS,pequena
irrigacao,planta,pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,pequena
?,?,arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,S,PR,pequena
manejo,solo,milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,pequena
manejo,solo,soja,'base alimentar e commodities',?,S,PR,pequena
manejo,solo,?,?,?,S,RS,pequena
adubacao,planta,trigo,'base alimentar e commodities',?,S,SC,pequena
manejo,solo,?,?,?,CO,MS,pequena
?,?,batata,'base alimentar e commodities',?,CO,GO,pequena
?,?,feijao,'base alimentar e commodities',?,CO,GO,pequena
?,?,'batata doce',olericulturas,?,CO,GO,pequena
?,?,mandioca,'base alimentar e commodities',?,CO,GO,pequena
?,?,soja,'base alimentar e commodities',?,CO,GO,pequena
?,?,arroz,'base alimentar e commodities',?,CO,GO,pequena
adubacao,planta,banana,frutiferas,?,CO,GO,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
?,?,feijao,'base alimentar e commodities',?,CO,GO,pequena
adubacao,solo,?,?,?,CO,MS,pequena
adubacao,planta,?,?,?,CO,MS,pequena
irrigacao,planta,?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
adubacao,planta,?,?,?,CO,GO,pequena
?,?,nogueira,frutiferas,?,CO,GO,pequena
adubacao,planta,soja,'base alimentar e commodities',latossolo,CO,MT,pequena
'manejo da cultura',planta,melancia,frutiferas,?,CO,GO,pequena
manejo,solo,?,?,latossolo,CO,GO,pequena
'manejo organico',solo,?,?,?,CO,GO,pequena
adubacao,solo,?,?,?,CO,GO,pequena
adubacao,planta,?,?,?,CO,GO,pequena
manejo,solo,?,?,?,CO,GO,pequena
adubacao,planta,seringueira,extrativas,?,CO,GO,pequena
irrigacao,planta,?,?,?,CO,MS,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MS,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MS,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,?,?,?,CO,MS,pequena
irrigacao,planta,?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
?,?,nogueira,frutiferas,?,CO,GO,pequena
irrigacao,planta,girassol,extrativas,?,CO,GO,pequena
irrigacao,'engenharia agricola',girassol,extrativas,?,CO,GO,pequena
irrigacao,'engenharia agricola',girassol,extrativas,?,CO,GO,pequena
adubacao,solo,girassol,extrativas,?,CO,GO,pequena
adubacao,planta,girassol,extrativas,?,CO,GO,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,CO,GO,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MS,pequena
manejo,solo,?,?,latossolo,CO,GO,pequena
'manejo organico',solo,?,?,?,CO,GO,pequena
adubacao,solo,?,?,?,CO,GO,pequena
adubacao,planta,?,?,?,CO,GO,pequena
irrigacao,planta,?,?,?,CO,MS,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MS,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MS,pequena
'manejo da cultura',planta,melancia,frutiferas,?,CO,GO,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MS,pequena
?,?,cana-de-acucar,'base alimentar e commodities',?,CO,GO,pequena
?,?,cana-de-acucar,'base alimentar e commodities',?,CO,MT,pequena
irrigacao,planta,tomate,olericulturas,?,CO,DF,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,CO,DF,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,CO,DF,pequena
?,?,feijao,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,planta,abacaxi,frutiferas,?,CO,MS,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,CO,MS,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,CO,MS,pequena
manejo,solo,melancia,frutiferas,?,CO,GO,pequena
irrigacao,planta,?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,GO,pequena
adubacao,solo,mamona,extrativas,?,CO,MS,pequena
adubacao,planta,mamona,extrativas,?,CO,MS,pequena
adubacao,solo,?,?,?,CO,MT,pequena
adubacao,planta,?,?,?,CO,MT,pequena
'manejo da cultura',planta,melancia,frutiferas,?,CO,GO,pequena
manejo,solo,?,?,?,CO,DF,pequena
adubacao,solo,?,?,?,CO,DF,pequena
adubacao,planta,?,?,?,CO,DF,pequena
manejo,solo,?,?,latossolo,CO,GO,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,GO,pequena
'agricultura de precisao','agricultura de precisao',?,?,?,CO,MT,pequena
'agricultura de precisao',geotecnologias,?,?,?,CO,MT,pequena
'agricultura de precisao',planta,?,?,?,CO,MT,pequena
'plantio direto',solo,?,?,?,CO,MT,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,MS,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,MS,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,milho,'base alimentar e commodities',?,CO,MS,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,soja,'base alimentar e commodities',?,CO,MS,pequena
'agricultura de precisao','agricultura de precisao',?,?,?,CO,MT,pequena
'agricultura de precisao',geotecnologias,?,?,?,CO,MT,pequena
'agricultura de precisao',planta,?,?,?,CO,MT,pequena
'plantio direto',solo,?,?,?,CO,MT,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
adubacao,solo,?,?,?,CO,MS,pequena
adubacao,planta,?,?,?,CO,MS,pequena
irrigacao,planta,?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
irrigacao,planta,tomate,olericulturas,?,CO,DF,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,CO,DF,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,CO,DF,pequena
genotipo,'melhoramento genetico',?,?,?,CO,DF,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,CO,MT,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MT,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,arroz,'base alimentar e commodities',?,CO,MT,pequena
adubacao,solo,arroz,'base alimentar e commodities',?,CO,MT,pequena
adubacao,planta,arroz,'base alimentar e commodities',?,CO,MT,pequena
?,?,girassol,extrativas,?,CO,MT,pequena
irrigacao,solo,banana,frutiferas,?,CO,MT,pequena
irrigacao,planta,banana,frutiferas,?,CO,MT,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,pequena
adubacao,planta,maracuja,frutiferas,?,CO,DF,pequena
?,?,feijao,'base alimentar e commodities',?,CO,MT,pequena
?,?,feijao,'base alimentar e commodities',?,CO,MS,pequena
?,?,algodao,'base alimentar e commodities',?,CO,GO,pequena
?,?,algodao,'base alimentar e commodities',?,CO,MT,pequena
?,?,algodao,'base alimentar e commodities',?,CO,MS,pequena
?,?,feijao,'base alimentar e commodities',?,CO,GO,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,CO,MS,pequena
?,?,girassol,extrativas,?,CO,MT,pequena
'plantio direto','sistemas de producao',feijao,'base alimentar e commodities',?,CO,GO,pequena
'plantio direto',solo,feijao,'base alimentar e commodities',?,CO,MT,pequena
'plantio direto','sistemas de producao',feijao,'base alimentar e commodities',?,CO,MT,pequena
'plantio direto',solo,feijao,'base alimentar e commodities',?,CO,MS,pequena
'plantio direto','sistemas de producao',feijao,'base alimentar e commodities',?,CO,MS,pequena
aracao,solo,?,?,?,CO,GO,pequena
aracao,solo,?,?,?,CO,GO,pequena
manejo,solo,?,?,?,CO,MS,pequena
agrotoxico,'controle fitossanitario',arroz,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,planta,?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
manejo,solo,?,?,?,CO,MS,pequena
'manejo organico',solo,cana-de-acucar,'base alimentar e commodities',?,CO,GO,pequena
manejo,solo,pimentao,olericulturas,argissolo,CO,GO,pequena
?,?,algodao,'base alimentar e commodities',?,CO,MT,pequena
?,?,soja,'base alimentar e commodities',?,CO,MT,pequena
?,?,arroz,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,?,?,?,CO,MS,pequena
irrigacao,planta,abacaxi,frutiferas,?,CO,MS,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,CO,MS,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,CO,MS,pequena
irrigacao,planta,trigo,'base alimentar e commodities',?,CO,DF,pequena
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',?,CO,DF,pequena
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',?,CO,DF,pequena
irrigacao,planta,?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
adubacao,solo,?,?,?,CO,MT,pequena
adubacao,planta,?,?,?,CO,MT,pequena
'manejo organico',solo,?,?,?,CO,DF,pequena
'imagem de satelite',geotecnologias,?,?,?,CO,MS,pequena
'adubacao mineral',planta,pessego,frutiferas,?,CO,MT,pequena
'manejo organico',solo,cana-de-acucar,'base alimentar e commodities',?,CO,GO,pequena
?,?,feijao,'base alimentar e commodities',?,CO,GO,pequena
'manejo organico',solo,?,?,?,CO,GO,pequena
adubacao,solo,?,?,?,CO,GO,pequena
adubacao,planta,?,?,?,CO,GO,pequena
adubacao,planta,?,?,?,CO,GO,pequena
'agricultura de precisao','agricultura de precisao',?,?,?,CO,MT,pequena
'agricultura de precisao',geotecnologias,?,?,?,CO,MT,pequena
'agricultura de precisao',planta,?,?,?,CO,MT,pequena
'plantio direto',solo,?,?,?,CO,MT,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,MT,pequena
manejo,solo,?,?,?,CO,GO,pequena
adubacao,solo,?,?,?,CO,GO,pequena
adubacao,planta,?,?,?,CO,GO,pequena
irrigacao,planta,?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
fertilizante,solo,milho,'base alimentar e commodities',?,CO,DF,pequena
fertilizante,planta,milho,'base alimentar e commodities',?,CO,DF,pequena
'manejo organico',solo,?,?,?,CO,DF,pequena
?,?,seringueira,extrativas,?,CO,MS,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,CO,GO,pequena
?,?,feijao,'base alimentar e commodities',latossolo,CO,GO,pequena
?,?,mandioca,'base alimentar e commodities',latossolo,CO,GO,pequena
?,?,arroz,'base alimentar e commodities',latossolo,CO,GO,pequena
manejo,solo,?,?,?,CO,MS,pequena
irrigacao,solo,banana,frutiferas,?,CO,MT,pequena
irrigacao,planta,banana,frutiferas,?,CO,MT,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,pequena
